id,scene,conversation
oblivio_adrien_0010,"The stairwell. Marinette nodds at Tikki, who flies down the stairs with the coffee cup. Marinette and Adrien run up the stairs and sit. Oblivio enters and looks at the trail of coffee leading downstairs.","Marinette: You saved our lives! Thank you. (hugs Tikki)
Adrien: (takes Marinette's hand and leads her downstairs) Let's head back to where we were. It's the last place he'll think of looking for us
Plagg: Pfft, a coward, me? Whatever! Huh? (sees a billboard for Adrien's perfume ad) Adrien? (flies off) I may not remember my own name, but I know for a fact that I'm brave and (sees another billboard) I… am… (looks around the city and sees several more forms of the ad; screaming towards the tower) This is called psychological harassment!"
oblivio_adrien_0011,The office.,"Nadja: Me? What do (I) do? (gets handed a tablet and proceeds to read) Uh, don't be bemused, it's just the news. Since early this afternoon, a supervillain by the name of Oblivio has been erasing the memories of everyone he comes across. Ladybug and Cat Noir are tracking him down inside Montparnasse Tower
Adrien: Well, right now, (he's) the one tracking (us) down
Hawk Moth: (from his lair) Ladybug and Cat Noir are toying with you Oblivio. If you can't manage to find them…"
oblivio_adrien_0012,The office. Marinette and Adrien are holding Marinette's phone while watching news clips with Tikki from earlier in the day.,"Marinette: The drawing! There was a drawing on the elevator wall! I remember now. It was a turtle. I saw it earlier when I was looking for my mom's number. (She scrolls through her contacts) There it is! (she shows Adrien)
Adrien: You left yourself a message! So smart
Master Fu: Hello?"
oblivio_adrien_0013,The office. Marinette and Adrien are holding Marinette's phone while watching news clips with Tikki from earlier in the day.,"Fu: You two know your true identities, then. (they look at each other)
Adrien: We're not supposed to?
Fu: That's okay, the Miraculous Ladybugs will repair everything anyway. (Adrien shrugs)"
oblivio_adrien_0014,The office. Marinette and Adrien are holding Marinette's phone while watching news clips with Tikki from earlier in the day.,"Fu: Okay. Listen carefully, the red kwami's name is Tikki. (Tikki flies closer) She gives you your powers (Tikki and Marinette look at each other) Say, ""Tikki, spots on,"" and you'll transform into Ladybug. You'll find an emergency user's guide in your bug phone. Adrien, your kwami's the black one. His name is Plagg. (Marinette looks at Adrien) Tell him, ""Plagg, claws out,"" and you'll become Cat Noir again. The rest is in your cat phone
Adrien: But, my kwami took off
Fu: You won't be able to transform without him— (The phone turns black. Marinette squeals and they look at each other worriedly. They hear a rumbling and look up out the window at the growing bubble.)"
oblivio_adrien_0015,The office. They turn away from the window.,"Marinette: It's time to bring Ladybug back
Adrien: Wow, that was amazing!
Ladybug: (looking at herself) Thanks, but I don't feel like a superhero at all
Adrien: You've already proven that you are one, with or without a costume. (Ladybug smiles and shakes her head)
Ladybug: (looking at her yo-yo) Okay, there seems to be a kind of button here. (presses on the lid and it opens) User's guide? (several icons pop up around a question mark; she scrolls) ""Yo-yo's features, capturing the akuma, one-time power, Lucky Charm…"" wha— (her call out activates the superpower) Aaah! (she throws the yo-yo on the floor) Ee–! (She receives a teapot and catches it) Uh! What am I supposed to do with this? Make (tea)?
Adrien: Maybe it's part of a puzzle, or a riddle?
Ladybug: You're right, it must just be (one) part of the solution, but, how am I gonna find (the) solution?
Adrien: Don't worry, you always have the right idea at the right time, you got this!
Ladybug: (nodding) Mm hm. (She jogs in place and inhales) Hoo. It's time for action!
Adrien: (reaches for her) Marinette, I want to fight beside you. (picks up a white pipe) If we're a couple, then we'll be stronger together
Ladybug: But you don't have your kwami (or) your superpowers. And without your costume, the villain would know your true identity. (Adrien looks down dejectedly and sighs. She grabs the hand he's holding the pipe with.) But most of all, I wouldn't want anything to happen to you. I'm starting to understand how much you mean to me, Adrien. (kisses him on the cheek) Please, stay there. Ladybug is here to protect you! (runs off)
Adrien: (touching his cheek) Whoa. I don't need any memory to know that I love that girl
Ladybug: ""The Miraculous enhances all physical abilities."" Well, that'll come in handy"
oblivio_adrien_0016,The roof. Ladybug is running away from Oblivio's blasts. She trips on her yo-yo and falls to the ground.,"Oblivio: (laughs evilly and jumps in front of her) You've forgotten your reflexes, huh? (walks towards her) Now we're gonna make sure you forget everything else, including your Miraculous!
Adrien: Attacking m'lady on the ground, did you forget your manners?
Ladybug: Adri—(covers her mouth)"
oblivio_adrien_0017,"The street outside Montparnasse Tower. Ms. Bustier, Alya, and Nino get on the class bus. People are chatting.","Chloé: Hey!
Adrien: (as Nino sits next to him) I haven't played it yet, but it looks fun
Alya: (to Adrien) All you need is to find the right partner. (She turns) Right Marinette?"
oblivio_adrien_0018,Adrien's room. Adrien is also looking at the photo on the Ladyblog.,"Tikki: Who knows? Maybe you still have some things to learn about him
Adrien: I can't believe it, Plagg. She finally fell in love with me, and I've forgotten all about it! (pounds his head on the desk repeatedly, then stops)
Plagg: (eating Camembert) You're right, that's really unlucky. (throws a wedge into his mouth and makes eating noises)
Adrien: You know what? (sits up) It doesn't matter. If it happened once, it can happen again. At least now, (leans down) I know my dream can come true"
oni_chan_adrien_0001,Agreste mansion. Lila and Adrien get out of the car and walk up the mansion stairs where Nathalie is standing while Marinette spies on them through the gate.,"Nathalie: Mr. Agreste is busy designing and must not be disturbed for any reason
Adrien: I told you so
Lila: Oh, Adrien. I so wanted to help you make up all the schoolwork you missed due to all the modeling you've been doing lately. What will your father think if he finds out about your lower grades, Adrien? Who will he believe?"
oni_chan_adrien_0002,Agreste mansion. Lila and Adrien are walking to Adrien's room.,"Lila: See? You never know until you ask nicely
Adrien: You didn't ask nicely. You lied, Lila
Lila: You told me yourself that your A- in math is your lowest grade, didn't you?"
oni_chan_adrien_0003,Adrien's room. Lila notices a picture of Adrien and Kagami.,"Lila: This girl in red is pretty. Who is she?
Adrien: That's Kagami. We take fencing classes together
Lila: She looks so nice. You'll have to introduce me to her sometime. Did you know I lived in Japan for a few years?
Adrien: Lila, didn't you want me to help you with your homework?"
oni_chan_adrien_0004,Adrien's room.,"Plagg: (obviously disliking Lila) Why are you so nice to that girl? She lies with every breath and snoops through your drawers as soon as your back's turned
Adrien: You snoop through my drawers too, Plagg
Plagg: Yeah, but we both know I'm only looking for cheese. But she... well, we have no idea what she's looking for
Adrien: Perhaps she's just looking to be a little less lonely
Plagg: (shrugs and starts counting his cheese) One, two, three, four, five"
oni_chan_adrien_0005,"Adrien's room. Adrien is typing on his computer when Kagami shows up. She becomes white oni like creature, named Oni-Chan.","Adrien: (annoyed) I don't have any girlfriends!
Adrien: Plagg, claws out! (transforms into Cat Noir)
Oni-Chan: Lila. (A spooked Lila runs and hides) Lila Rossi!"
oni_chan_adrien_0006,Collège Françoise Dupont.,"Marinette: I trust him, Alya. Adrien could never love a girl like Lila, not in a million years
Adrien: Sorry, I’ve got fencing. Besides, I think you’re already light years ahead of me when it comes to calculus
Lila: Actually, I have memory loss after all this traveling I’ve done. I need to learn everything again from scratch
Adrien: (angrily) Nathalie and my bodyguard got reprimanded last time because of you
Lila: I’m sorry, Adrien. Please, I didn’t mean to
Adrien: Lila, you can always count on me. But not if you hurt the people I love. (walks away)
Lila: (receives a call from an unknown number, which she answers) Hello?"
optigami_adrien_0001,Stage,"Kagami: Go, Adrien! Run!
Adrien: Kagami, NO!
Style Queen: (her arm returns) Since you want to play the hero, you'll be the first to get fired! (blasts her staff at Kagami, turning her into a pile of glitter. Adrien and Chloé run away.)"
optigami_adrien_0002,"Lift. Adrien goes inside the lift, with Plagg flying out of his shirt, so he can transform into Cat Noir.","Shadow Moth: We must find the others before Ladybug shows up
Adrien: Plagg, cl-
Marinette: Tik- (noticing Adrien, she panics) -ki!! Tik! Tik! Tik! Tik! Tok! Tik! It's time to get out of here!
Adrien: Uh, yeah! I was about to go and get some help. (press a button on the elevator)
Marinette: How gorgeous of you- I mean, how brave of you!"
optigami_adrien_0003,Stage. Alya reads Marinette's new message.,"Marinette: (voiceover) Yeah!
Adrien: (voiceover) I'm stuck in an elevator with Marinette
Nino: (smiles, and turns to Alya) This is so cool! Marinette and Adrien are stuck together"
optigami_adrien_0004,"Nathalie's room. She also hears a voice in the elevator, so she sends Optigami into the elevator to see who is in there.","Marinette: No no, not prehistoric times! (looks at Adrien, smiling at him)
Adrien: Shh!
Barkk: Hello? Hello? Hello? She's in trouble for sure, what are we gonna do?"
optigami_adrien_0005,"Nathalie's room. She also hears a voice in the elevator, so she sends Optigami into the elevator to see who is in there.","Style Queen: Ha ha!
Adrien: Argh, I
Marinette: I"
party_crasher_adrien_0001,Adrien's room. Adrien is talking to Wayhem through a video chat.,"Adrien: I'm really sorry, Wayhem, but I've got a casting this afternoon and then a private fencing lesson. (notices Wayhem tearing up) But we will hang out soon. You're my number one fan after all. (Wayhem dries his tears) My father never lets me hang out. I never have friends over, either
Wayhem: Seriously? You never have friends over? (Adrien shake his head) That's harsh. One of these days, I'm gonna come over and change your dad's mind and we'll have a rocking good time. For real!
Adrien: My father doesn't change his mind very easily, but I appreciate the thought. Okay, gotta go finish my homework before the shoot. See you, Wayhem
Wayhem: Bye, Adrien. (hangs up)"
party_crasher_adrien_0002,Adrien’s room. Adrien types on his computer until the boys show up with the bodyguard.,"Max: So we’ve come up with a plan to right this injustice
Adrien: That’s really cool of you all. But my father would never allow this. It’d be best if you... (notices the guys’ disappointment) Uh, but hey! As long as it’s not for very long and he never, ever finds out about it
Boys: Hang out time! (look around Adrien’s room)"
party_crasher_adrien_0003,Adrien’s room. Adrien types on his computer until the boys show up with the bodyguard.,"Nino: Man, you’ve got the coolest stuff!
Adrien: You ain’t seen nothing yet. (throws a basketball into his basketball hoop and his piano emerges from the ground)
Boys: Awesome!"
party_crasher_adrien_0004,Adrien’s room.,"Marinette: Proves my point. They’re all together. And I may have an idea of where they could be. (checks phone) Adrien’s dad left town for Tokyo’s fashion week. While the cat’s away, the mice will play
Adrien: Why can’t we just answer Marinette?
Nino: Because… you don’t want to get distracted from your only chance to hang out with your guys
Adrien: But isn’t Marinette... one of my guys?
Nino: Yes... but no. Right now, she’s with her guys, so we aren’t going to go and disturb her and her guys. Otherwise we wouldn’t be the good guys. Get it?
Adrien: This whole guy thing’s super complicated
Nino: Okay... music! (Adrien opens one of his drawers) Woah! These can’t be your awesome old records
Adrien: They were my mother's
Nino: Uh, wait a sec. Is this as loud as it gets? Hey, Max and Markov! Can you do something to turn it up?"
party_crasher_adrien_0005,Adrien’s room. The bodyguard lets Nathaniel and Marc inside.,"Max: (to Adrien) Woah! Your house has an insane power supply, Adrien. It could compete with a nuclear power station
Adrien: My father always has to own the biggest and the best
Nino: Cool! Give me the biggest and the best. (Max redirects all the power to the speakers, increasing the volume so much that it knocks away Marinette, who was about to ring the doorbell, and several cars)"
party_crasher_adrien_0006,Adrien's room. More party guests begin to enter.,"Mr. Banana: (swings from the ceiling) Stay peachy!
Adrien: Is hang out time always like this?
Nino: No, but it should be"
party_crasher_adrien_0007,"Adrien's room. Mr. D'Argencourt, André, Janel, Roger, Hessenpy, and Marinette are doing the Stationation dance when Marinette trips and her disguise comes off. Everyone is shocked.","Party Crasher: (bursts into the room) So, Adrien? Too busy for your number one fan? Well I'll make sure you never forget to invite me to one of your parties again. (They all laugh at him, until he begins absorbing them all, then they flee) Adrien! Where are you, Adrien!?
Adrien: (while running from Party Crasher) Marinette, run and hide! (runs into the dining room) Plagg, let's boogy!
Marinette: (hides behind a chair) Tikki, spots on! (She transforms into Ladybug. In Adrien's room, Party Crasher absorbs Marcov, disconnecting him from the computer.)"
party_crasher_adrien_0008,Adrien's room. Everyone is cleaning.,"Nino: Scrub harder, guys! Any trace of our awesome hang out time must be long gone before Mr. Agreste gets back
Adrien: I'm sorry, Wayhem. I swear I had no idea my friends were gonna surprise me
Wayhem: What matters is that you great time, with or without me. And now I get to clean house with my idol. This is the best day of my life!"
penalteam_adrien_0001,Stade des Princes,"Plagg: Ah, for pity's sake anything but soccer please! (In the arena's bathrooms)
Adrien: Sorry, but Ladybug and I are a team. Plagg, Claws Out! (A flash of green light appears from inside the stall)
Didier Roustan: (From inside his yellow ball) Just when it seemed all hope was lost, Ladybug enters the field!"
pixelator_adrien_0001,Le Grand Paris. Jagged Stone sees the shades Marinette bought. But they aren't the right shades.,"Chloé: Chloé, of course
Adrien: Look out, Chloé!
Pixelator: Look into the lens, miss!
Adrien: What the"
pixelator_adrien_0002,Dupain-Cheng House. Marinette's room. Marinette tries to find something.,"Chloé: Ugh! I still can't get through to Daddy! How can there be no cell reception here? Ridiculous!
Adrien: It just goes on forever. No doors, no walls, no nothing
Chloé: You mean we're stuck here? Just... (getting soft) just the two of us?
Adrien: Uh, no. There's gotta be a way out somewhere. (Sees Chloé hugging him) I hope"
pixelator_adrien_0003,The streets. Adrien hides under a billboard.,"Adrien: I think you're right. But where's the akuma?
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir)
Pixelator: I've kept my part of the deal, Ladybug, now bring me Jagged Stone!"
pixelator_adrien_0004,Jagged Stone's concert.,"Jagged Stone: Good evening, Paris! (everyone cheers and makes loud noises)
Adrien: (to Marinette) It's my first live concert, ever! It's amazing!
Marinette: (grins) Yeah, amazing!"
plagg_webisode__adrien_0001,Outside the Agreste mansion,"Adrien: Hi guys! It's me, Adrien. And that's my kwami, Plagg. My life hasn't been the same since I met him
Gabriel: Everything you need is right here, where I can keep an eye on you. I will not have you outside in that dangerous world
Adrien: And then, Plagg showed up"
plagg_webisode__adrien_0002,Outside the Agreste mansion,"Adrien: Plagg, claws out! (Adrien transforms into Cat Noir)
Adrien: Cat Noir can go wherever he wants, whenever he wants
Cat Noir: Can I hitch a ride?
Adrien: And he gets to fight supervillains with the strong, the incredible, the miraculous, Ladybug"
plagg_webisode__adrien_0003,Outside the Agreste mansion,"Adrien: Plagg goes everywhere with me. School, fencing classes, photoshoots. We can't be separated for long, in case I need to transform. And that's the problem, you see, Plagg is kind of a special kwami. He's out of control, arrogant-
Adrien: way! you're like the Genie in the Lamp!
Plagg: I met him once. So he grants wishes, big deal! I'm way more personable
Adrien: He even pretended that he caused the extinction of the dinosaurs! And most importantly, he's completely obsessed with cheese! The smellier the better, if you ask Plagg. His guilty pleasure is camembert, he'd do anything for camembert. Also, he's super lazy. Every time we have to go on a mission, it's the same. It's the only time I get to be myself, meet Ladybug, and save Paris with her! But Plagg always comes up with an excuse not to move a muscle"
plagg_webisode__adrien_0004,Outside the Agreste mansion,"Adrien: He even pretended that he caused the extinction of the dinosaurs! And most importantly, he's completely obsessed with cheese! The smellier the better, if you ask Plagg. His guilty pleasure is camembert, he'd do anything for camembert. Also, he's super lazy. Every time we have to go on a mission, it's the same. It's the only time I get to be myself, meet Ladybug, and save Paris with her! But Plagg always comes up with an excuse not to move a muscle
Adrien: We got to transform now, Plagg
Plagg: I thought I was going to be a spectator, not a performer
Adrien: If I listened to him, we'd spent our days eating camembert and watching TV. But in spite of his flaws, I'm glad to have him in my life. Plagg is always here when things get tough
Plagg: You okay?
Adrien: He's the only one I can tell about my double life or talk to about Ladybug
Plagg: How can you possibly be in love with Ladybug? You don't even know who she really is!
Adrien: He loves teasing me about it. Deep down, I know he's right. Ladybug and I must keep our identities secret, it's part of being a superhero. But a boy can dream, right? Anyway, I don't know why was chosen to become Cat Noir, or why Plagg came to me. But I can't picture my life without him anymore. He's allowing me to live my life to the fullest, all nine of them!
Plagg: Come on, let's have a little fun while your father's away!
Adrien: Alright, I'm going to try to find a nice piece of camembert for him. I think his birthday is coming soon. I wonder what a kwami's birthday looks like. Don't worry, I'll tell you all about it. See you later!"
protection_adrien_0001,"Jardin des Tuileries. The gang form two groups to formulate a plan for Adrien and Marinette's date, starting of with Marc's group for Adrien's part.","Nathaniel: The (moment) will be magical!
Adrien: But I'm allergic to pigeons!
Marc: There's no risk since you'll be in a pod! A pod streaming Kitty Section's romantic music LIVE!"
protection_adrien_0002,"Interior, the Agreste mansion, in the kitchen. Adrien and Kagami are seen behind Gorilla who is preparing a meal.","Gabriel: (painfully breaking free from Tomoe's hold) Because I don't have much time left. (slightly rolls up his sleeve to show his cataclysmed arm)
Adrien: I've always seen Marinette acting funny in my presence. I thought that was just the way she was. I thought it was sweet. I thought it was just her charm. But now that I know it's because she loves me and she freaks out about telling me, I feel bad. Because it means that this whole time she's been uncomfortable around me, and I haven't done anything to help her
Kagami: But you didn't know
Adrien: It doesn't take away from her suffering. I just wish she could feel more at ease when she's with me. Otherwise, one day, it'll be too late and she'll give up
Kagami: What can I do to help, Adrien?
Adrien: Thanks, but it's not up to you or anyone else to help. (I'm) the one who's gotta do something"
protection_adrien_0003,"Interior, the Agreste mansion, in the kitchen. Adrien and Kagami are seen behind Gorilla who is preparing a meal.","Adrien: Thanks, but it's not up to you or anyone else to help. (I'm) the one who's gotta do something
Adrien: I know everyone wants to see us happy together but it's putting a lot of pressure on us. With or without kissing, With or without kissing, the important thing is that we feel good when we're together, right? I'd do anything to make that happen! (rubs the back of his head)
Kagami: Looks like your doubts are finally gone
Adrien: Yes, Kagami. I'm ready"
protection_adrien_0004,"Interior, the Agreste mansion, in the kitchen. Gabriel and Tomoe enters the room.","Gabriel: (to Adrien) I didn't know that you and Kagami weren't seeing each other anymore. You were such a... (perfect) couple. It's a shame
Adrien: Kagami's perfect, but... not perfect for me
Gabriel: You underestimate yourself. You and Kagami are... of the same design
Adrien: I just feel better with Marinette
Gabriel: You're clinging to Marinette because her mediocrity allows you to shine with less effort. But you're better than that
Adrien: There's no one better than Marinette, Dad! If only you knew her! She's generous, funny, creative, brave! Mom told me about how you met. You too came from two different worlds, but that didn't stop you from loving each other! Why shouldn't it be the same for Marinette and me?
Gabriel: (starts fidgeting with his ring from behind) Adrien, I'm your father. I know what's best for you better than you do. That is why I'm forbidding you to have any relationship with Marinette Dupain-Cheng"
protection_adrien_0005,"Interior, the Agreste mansion, in Nathalie's room. Nathalie is seen on her computer while Adrien sits beside her, looking lost in thought.","Marinette: It's probably because his father wouldn't allow it again. That's okay, we'll see each other some other time. Nothing to worry about at all. You have to take things as they are, don't you?
Adrien: (sighs heavily) Father forbids to have any relationship with Marinette. But how am I supposed to do that when we're in the same class?
Nathalie: Adrien, listen to me. When it comes to your love life, you’re free to decide whatever you want to do. Don’t let anyone else tell you how to act. Not now, not ever
Adrien: You're right, Nathalie. I don't know what came over me. (brings out his phone again, opening it to message Marinette once more)"
protection_adrien_0006,"Interior, the Agreste mansion, in the foyer. As the two enters the mansion, Adrien hushes down Marinette so no one could catch him sneaking her in. They make a run to the kitchen to get the wicker basket from Gorilla.","Adrien: (after grabbing the wicker basket from Gorilla) Thank you
Adrien: I, uh, forgot something. (gives Marinette the basket) Don't go anywhere. (He runs to the door, leaving Marinette in the kitchen, puzzled. He comes back a few seconds later, changed in his pajamas as well...) It's better this way. (...to which Marinette smiles.)
Marinette: (leaning on the stone fence) Wow!"
protection_adrien_0007,"Exterior, the Agreste mansion, in the courtyard. Adrien and Marinette are lying on the picnic blanket, staring at the clouds.","Adrien: A horse! (He points at one of the clouds, too.) How about that one?
Adrien: Are you sure you're ready?
Marinette: Yes
Adrien: I've never admired the clouds in my pajamas with anyone before....is it always this amazing?
Marinette: Adrien, I"
protection_adrien_0008,"Exterior, the Agreste mansion, in the courtyard. Adrien and Marinette are lying on the picnic blanket, staring at the clouds.","Riposte Prime: No, I am Riposte Prime!! (leaps down to attack them with her sword as Marinette and Adrien are able to evade it) Adrien! Move away from that liar right now!
Adrien: Kagami, we've talked about this! Marinette's finally less afraid now!
Riposte Prime: You pathetic, naïve fool! You were too weak to take the initiative when it came to loving me, but now you're ready and willing! Would you have gone this far if it weren't for her little act??"
protection_adrien_0009,"Interior, the Agreste mansion, in Adrien's room. Adrien brings Marinette in and locks his door.","Riposte Prime: You're good. You almost had me fooled again! (strikes to attack Marinette, only to be blocked by Adrien with his saber)
Adrien: Run, Marinette!
Riposte Prime: (pointing her sword at Adrien) Stay here, my sweet Adrien. I'm going to take care of Marinette and stop her from hurting everyone else around her! (touches Adrien with her sword and confines him inside the indestructible sphere, freeing Gorilla in the courtyard) And then, we can finally be happy again. You and me
Adrien: No!!
Riposte Prime: You really are a great actress!"
protection_adrien_0010,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Riposte Prime: Never again! (touches Marinette with her sword and captures her in a sphere, setting Adrien free in his room)
Adrien: We gotta bring Kagami to her senses! Plagg. claws out! (transforms into Cat Noir)
Riposte Prime: In here, your little puppy eyes won't fool anyone anymore!"
protection_adrien_0011,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Kagami: She warned me that you'd always manipulate your way out with lies
Adrien: Then, maybe you'll listen to (me.) Marinette's not a liar nor a manipulator. (walks towards them) She's brave, generous. She listens to others. Unlike Lila, her actions prove it every day. And that's why I love her. I'm sure deep down, you can feel it, too
Kagami: I'm sorry. I let my emotions get the better of me again and cloud my judgment. I'm so weak. Please forgive me"
protection_adrien_0012,"Exterior, the Agreste mansion, in the courtyard. Adrien and Marinette are lying again on the picnic blanket. This time, with crestfallen faces.","Kagami: (sobbing) It's not your fault
Adrien: Want to try again?
Marinette: I... I'm going to head home. You're not mad, right?
Adrien: I understand. It's alright. You have all the time in the world"
psycomedian_adrien_0001,"Flashback from ""The Bubbler"". Outside the school.","Marinette: Aaah! (She stops right in front of Adrien.) Um, haha! Hey! (She waves nervously as she holds her gift behind her back.)
Adrien: (sharing a surprised look with Nino) Hey
Alya: (placing her hand on Marinette's shoulder) One of your best Marinette moments ever, no doubt"
psycomedian_adrien_0002,"Flashback from ""Gigantitan"". Trocadéro.","Alix: Like that time you were amazing at the Trocadéro?
Adrien: But we can take you home if you want it
Rose: Whew"
psycomedian_adrien_0003,"Flashback from ""Gigantitan"". Trocadéro.","Marinette: No, it's okay! I'll take a coleslaw home. Thanks!
Adrien: Okay... Enjoy your meal, then. (gets in the car) See you at school tomorrow! (He closes the car door, and the car drives off.)
Marinette: Fine. So I've made zero progress"
psycomedian_adrien_0004,"Collège Françoise Dupont courtyard. Marinette paces up and down in front of her friends, thinking of a new strategy.","Nino: See, dude? I told you! Hilarious, right?
Adrien: Uh... (laughs nervously) Right! Really funny, Nino
Nino: I gotta show you his other sketches. It's insane that you don't know Harry Clown! (laughs)"
psycomedian_adrien_0005,"Grand Palais, outside, front.","Marinette: (laughs) Yee-haw!
Adrien: Marinette?
Marinette: Oh! Adrien! You like Harry Clown too?
Adrien: Uh, I've been invited, but I
Marinette: You think he'll do his sketch on the clumsy sheriff?
Adrien: Uh... the clumsy who?
Marinette: Ohhh! Oh, where did my hat go?
Adrien: Uh... right there
Marinette: Yee-haw!"
psycomedian_adrien_0006,Grand Palais. Harry walks off and sees Marinette sobbing.,"Adrien: Talk about dark comedy
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir.)
Bob: Forty years in the business and I've never seen this. A comedian who doesn't wanna do comedy! Can you believe that!"
psycomedian_adrien_0007,"Back at the sewers, the heroes are about to de-transform to feed their kwamis.","Psycomedian: Wanna bet? Boo-hoo-hoo! (face turns into sadness, causing Bob to cry) Unless you want to spend your whole life crying, agree to do my film!
Adrien: Feeling any... better, m'lady—?
Marinette: ("
psycomedian_adrien_0008,"Back at the sewers, the heroes are about to de-transform to feed their kwamis.","Tikki: You think I'm having fun?! I'VE BEEN DOING THIS FOR THOUSANDS OF YEARS, YOU KNOW! (angrily eats her macaroon)
Adrien: (sighs) Maybe she'll calm down once she transforms again?
Plagg: (mumbles ""I don't know"")"
queen_banana_adrien_0001,Jardin des Tuileries. Outside the van.,"Marinette: Thanks, Adrien. It's really gorgeous of you—I mean, generous of you—to come help us
Adrien: Happy to, Marinette. My father said it was for the good of the film. (Marinette nods and raises her hand, and the cage gets lifted by a helicopter.)
Chloé: At least (he) is worth saving"
queen_wasp_queen_s_battle_part_2__adrien_0001,"Grand Palais, interview area. Nadja Chamack is live on television.","Audrey: (puts the hat back on Adrien's head) Then come to New York with me! I'll make you the biggest name in fashion! I'm sure you'll even upstage Gabriel!
Adrien: I'll be able to model for you! (smiles looking at Marinette)
Sabine: (Marinette looks at her parents) We'll be here for you honey, no matter what you decide!"
queen_wasp_queen_s_battle_part_2__adrien_0002,Adrien's car. Gabriel and Adrien are in the car driving back home.,"Tom: Let's go back home. (walks out of the Grand Palais with Marinette and Sabine)
Adrien: I hope Chloé doesn't do anything foolish. (Adrien looks at his father)
Gabriel: I'm sure Ladybug and Cat Noir will deal with her. (Nathalie looks back at Gabriel through the car's rearview mirror as Adrien sighs, annoyed)"
reflekdoll_adrien_0001,Collège Françoise Dupont. Marinette and her friends are chatting in the courtyard.,"Alya: (to Adrien) I was wondering if you could help us out with a fashion shoot
Adrien: I'd love to Alya, but I have to get home or else my father
Alya: I know, (but) you were supposed to be in Olga Mendeleiev's class today, and since she's not here, you (technically) don't have to be home for another, entire (hour.) Your dad won't know any different!"
reflekdoll_adrien_0002,Marinette's room. The girls and Adrien prep for the photo shoot.,"Alya: (videotaping them on her phone, whispers to Marinette) Psst! This is totally your chance to ask him to the movies! (Marinette squeaks)
Adrien: Alix, could you shine the light a bit more on Juleka's shoulders, please? I want her to stand out. (Alix does so, and chuckles triumphantly) Does that work for you, Marinette?
Marinette: Huh? Uh, sure! You're perfect— I mean, it's perfect!
Adrien: (takes the hair clip from her) This one! It'll compliment the suit really well
Marinette: I thought the same thing, Madrien, ah—! (shouts) Adrien! (chuckles nervously)"
reflekdoll_adrien_0003,Marinette's room. The girls and Adrien prep for the photo shoot.,"Alya: Of course! Awesome idea, Marinette! The coolest thing about your designs is that they work just as well with guys, as with girls. A guy? A girl? Same suits? What do you think Adrien, are you in?
Adrien: If it helps
Alya: See? This is gonna be awesome! Give Marinette your suit, Juleka— and Marinette, grab another suit for Adrien! (Juleka groans. The girls set up folding screens for them to change. Alya hands Adrien some jewelry.) Here are your accessories, created by the one and only Marinette Dupain-Cheng! (whispers to Marinette) Just bought you some extra time to ask him out! You're welcome"
reflekdoll_adrien_0004,Marinette's room. The girls and Adrien prep for the photo shoot.,"Rose: I love the outside!
Adrien: (getting pulled out by Mylène) Heeey!
Alix: C'mon, let's go! (Marinette sighs)"
reflekdoll_adrien_0005,Outside the Bakery. Marinette and friends are getting into The Gorilla's car.,"Alya: To the Eiffel Tower, please!
Adrien: Thanks for coming to fetch us
The Gorilla: (grunts disapprovingly)
Adrien: We've got a little time before school's officially over! (lowers his voice) Doing this to help my friends out"
reflekdoll_adrien_0006,"The Trocadéro. The friends are in the middle of the photo shoot, laughing as they do so.","Tikki: Eww
Adrien: Hide in the car!
Marinette: What about you?
Adrien: I'll uh"
reflekdoll_adrien_0007,Paris rooftops. Lady Noire and Mister Bug bound across them.,"Mister Bug: Spots off! (He detransforms. Tikki lands in his hands, and he gives her a bite of camembert. He begins taking off the earrings, which appear flat and silver.)
Adrien: See you again, soon, Tikki
Tikki: Goodbye, Adrien! (takes the miraculous, which turn round and polka-dotted when she grabs them, and flies away)"
reflekta_adrien_0001,Collège Françoise Dupont.,"Vincent: The rest of you boys, go stand in the middle row
Adrien: It's no big deal Chloé! As long as we're all in the same photo, right?
Vincent: Perfect! You guys are awesome! Now stop squirming and let's get this photo shot!"
reflekta_adrien_0002,Collège Françoise Dupont.,"Chloé: Hey! Nobody asked you loudmouth!
Adrien: This isn't gym class, you know Chlo!
Vincent: You, over here, you here, and you here. (everyone changes spots) There, perfect!"
reflekta_adrien_0003,Court of the school.,"Marinette: Hey! What are you doing? Where's Juleka!
Adrien: How'd you get here?
Chloé: Urgh, who cares? At last, I'm in the right spot!"
reflekta_adrien_0004,Collège Françoise Dupont. Marinette and Tikki watch Principal's office from the stairs.,"Adrien: (sees the damage) Time to transform!
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir)
Cat Noir: (runs to the school main entrance) It's blocked!"
representation_adrien_0001,In a hotel room in London. The television is tuned in a news broadcast.,"Adrien: (from the broadcast) Kagami is the greatest love of my life. You only love once — the first time, and it's forever
Adrien: How did I get into this mess?
Plagg: (while smudging his foot on the plastic covering an English cheese) By letting your father decide your future and selling your life story through a fake narrative, as usual! (Adrien deeply sighs.) Forgive me, I was a bit harsh"
