id,scene,conversation
pixelator_marinette_0002,Le Grand Paris. Ms. Bustier's class is having a work experience. Kim puts on his bellboy hat.,"Chloé: Wow!
Marinette: Hey! That's
Mr. Bourgeois: Excuse me, but this is a luxury hotel, not a zoo (Fang growls at him)"
pixelator_marinette_0003,A luxurious suite. Jagged Stone plays with Fang.,"Mr. Bourgeois: Of course we can! Marinette here is our gopher. She'll take care of that for you
Marinette: Huh?
Mr. Bourgeois: A gopher is an employee who goes for anything a customer needs. Anything at all. So go ahead. Goph!
Marinette: These should do the trick. Now I can get back to the hotel and hang with Adrien! Ugh... And Chloé"
pixelator_marinette_0004,Le Grand Paris. Jagged Stone sees the shades Marinette bought. But they aren't the right shades.,"Jagged Stone: Where are the Eiffel Towers?
Marinette: Um... here
Jagged Stone: This is a joke, right? What are you doing, trying to ruin my career?
Marinette: But, Mr. Stone, the glasses you want don't exist!
Jagged Stone: Do I look like I care? Just get me those sunglasses!
Marinette: Great. I'm gonna have to spend even more time away from Adrien!"
pixelator_marinette_0005,Dupain-Cheng House. Marinette's room. Marinette tries to find something.,"Chloé: Well, I can fix this. Leave it to me. (calls Mr. Bourgeois with her phone) Daddy?... Daddy??... DADDY?!
Marinette: Where did I put them... Oh! (gets an old pair of shades) Voila!
Tikki: But they're pink
Marinette: They won't be when I'm done with them. This is either gonna be the most amazing pair or the ugliest pair of shades in shades history. Ms. Bustier is grading me on effort, right?
Tikki: Don't worry, I'm sure Jagged Stone will love them!"
pixelator_marinette_0006,"Le Grand Paris. Marinette enters the hotel, looking for Adrien and Chloé.","Adrien: Uh, no. There's gotta be a way out somewhere. (Sees Chloé hugging him) I hope
Marinette: Adrien? Chloé? Ughh! I bet those two have gone off together somewhere fun! Hmph! And now I'm here all alone without Adrien
Tikki: Marinette, snap out of it, let's just focus on getting Mr. Stone's glasses for now, okay?"
pixelator_marinette_0007,The hall way. Pixelator opens the door to a room. Alec Cataldi is in the room.,"Marinette: Thank you
Marinette: I hope Mr. Stone likes them
Tikki: Hard work always pays off"
pixelator_marinette_0008,The hall way. Pixelator opens the door to a room. Alec Cataldi is in the room.,"Marinette: (Sees the Pixelator, and goes into the elevator) Time to transform!
Marinette: Tikki, spots on! Ah! (Marinette transforms into Ladybug)
Pixelator: Hey there! Time for your photoshoot!"
prime_queen_marinette_0001,Marinette's room. Tikki is watching a talk show that is being hosted by Nadja Chamack called Face To Face on TV 5.,"Tikki: (Shocked upon the news.) Sizzling hot revelations?
Marinette Dupain-Cheng: (Marinette is sewing whilst Tikki approaches her.) Can you believe it Tikki? An entire hour-long special about me and Cat Noir. Pretty exciting, huh?
Tikki: (Tikki flies around Marinette to warns her about the consequences upon joining the talk show.) Marinette, you're a superhero, not a star. You have to remain a mystery to protect yourself from Hawk Moth and his super villains"
prime_queen_marinette_0002,Marinette's room. Tikki is watching a talk show that is being hosted by Nadja Chamack called Face To Face on TV 5.,"Tikki: (Tikki flies around Marinette to warns her about the consequences upon joining the talk show.) Marinette, you're a superhero, not a star. You have to remain a mystery to protect yourself from Hawk Moth and his super villains
Marinette: (Lets Tikki rest in her palm and calms her down.) Don't worry, I only accepted this because I want the people of Paris to know that Cat Noir and I will always do whatever it takes to keep them safe
Tikki: Just be careful tonight, okay?
Marinette: Tonight? What do you mean tonight? (Picks up her phone to check her babysitting schedule.) Tonight I have babysitting, the show is tomorrow"
prime_queen_marinette_0003,Marinette's room. Manon and Alya are playing together on the floor.,"Manon: To the Eiffel Tower and beyond!
Marinette: Glad you could make it last minute, Alya
Alya: Of course, it's (way) more fun watching your favorite superhero on TV with my favorite girls. (Tickles Manon, Causing her to laugh)"
prime_queen_marinette_0004,Marinette's room. Manon and Alya are playing together on the floor.,"Marinette: Well
Marinette: Tikki, spots on! Ha! (Marinette transforms into Ladybug)
Staff: Going live in ten, nine"
prime_queen_marinette_0005,On the set of the next episode of Face to Face,"Alya: That's right, small fry!
Marinette: Well done! Now everyone's going to know about the Ladyblog!
Alya: You want an autograph?
Marinette: Of course!"
princess_fragrance_marinette_0001,"The streets of Paris. Ladybug arrives at a subway, where she turns back into Marinette as she walks upstairs.","Tikki: (sneezes)
Marinette: Tikki, you don't look well
Tikki: I need you to take me to a doctor
Marinette: But where am I gonna find a doctor for kwamis?
Tikki: I know a healer. I'll tell you where to go
Marinette: But what will I tell him? You're a secret, he'll get all suspicious and ask me questions— (gasps)And I know someone else who is gonna ask a lot of questions: my teacher! About why I'm late again! Tikki, can I take you to the healer right after school? (Tikki nods and sneezes) Thank you"
princess_fragrance_marinette_0002,"Outside Collège Françoise Dupont. Nino waits as Adrien runs to school, Marinette and Alya are watching them from behind.","Alya: You two really are made for each other. Neither one of you can make it to school on time. Since he missed chemistry class, it would be (sweet) if some lady could lend him her notes so he could get up to speed
Marinette: (giggles) You're right. Oh, you mean for (me) to give him (my) notes! (looks to her purse, where Tikki is) No, I can't. I-I—
Alya: Girl, your fake excuses don't work on me"
princess_fragrance_marinette_0003,"Outside Collège Françoise Dupont. Nino waits as Adrien runs to school, Marinette and Alya are watching them from behind.","Alya: Huh?
Marinette: Achoo! I think I'm getting sick
Alya: Then don't breathe on him. (points to Adrien. Marinette starts to walk over to him)"
princess_fragrance_marinette_0004,"Outside Collège Françoise Dupont. Nino waits as Adrien runs to school, Marinette and Alya are watching them from behind.","Marinette: Don't worry, Tikki. It'll just take a sec— (trips over someone's bag and Tikki accidentally flies out of her bag. Marinette lands on Adrien)
Marinette and Tikki: Aaaah!
Adrien: Woah! You okay? Nothing broken?"
princess_fragrance_marinette_0005,"Outside Collège Françoise Dupont. Nino waits as Adrien runs to school, Marinette and Alya are watching them from behind.","Adrien: Woah! You okay? Nothing broken?
Marinette: Uh, yeah, uh, I'm fine. (Adrien and Nino leave. Then Marinette realizes Tikki isn't in her purse anymore) Hah! AAH!
Tikki: (weakly) Marinette... (Chloé and Sabrina walk over and Tikki pretends to be a plush doll)"
princess_fragrance_marinette_0006,"Outside Collège Françoise Dupont. Nino waits as Adrien runs to school, Marinette and Alya are watching them from behind.","Rose: (gasps and then cries. Chloé gets into her limo and leaves Rose crying on the ground.)
Marinette: Tikki? (Marinette hears Chloé laugh and sees her holding Tikki as her limo is pulling away) Chloé, wait up!
Chloé: Huh?
Marinette: That's my... my
Chloé: Not anymore. Finders keepers. (laughs)
Marinette: (to herself) Tikki"
princess_fragrance_marinette_0007,Outside Le Grand Paris. Marinette walks up to the doorman.,"Rose: ♫ I'm coming, my prince! ♫
Marinette: Hello! I'm in Chloé Bourgeois class and I really have to see her
Doorman: Are you a friend of hers?
Marinette: A friend of Chloé's? Ha, you must be kidding! (gasps) I mean— we're in the same class, that's all
Doorman: If you're not a friend then I can't
Marinette: Yes! I'm a f-f-friend of Chloé's. We're BFFs!
Doorman: Aha! Chloé doesn't have any friends!
Marinette: Does that mean you're not letting me in?
Doorman: No!
Marinette: (disguised) Hey! Got a pizza for Chloé Bourgeois
Doorman: Hmm, it's usually sushi. (moves aside) Top floor, imperial suite
Marinette: (giggles) Yes, yes, yes, yes, yes!"
princess_fragrance_marinette_0008,Outside Le Grand Paris. Marinette walks up to the doorman.,"Princess Fragrance: I'm Princess Fragrance and I've come just for you! In just a spritz, you'll be mine, Prince Ali!
Marinette: This is bad! (activates a button from a synthesizer to launch the confetti)
Adrien: What or who is that? Plagg? Plagg, let's go! There's trouble in Paris! (he looks in his trash can where Plagg is eating his Camembert and Adrien is annoyed)"
princess_fragrance_marinette_0009,"Back inside the Le Grand Paris. Prince Ali, his chaperone, André and Chloé escaped to the stairwell.","Princess Fragrance: No one will take my prince away! (fires at Cat Noir)
Marinette: Uh oh! (leaps out of the way)
Cat Noir: Emergency evacuation, everybody down!"
princess_fragrance_marinette_0010,Fu's massage shop. Marinette watches as Master Wang Fu helps heal the sickness from Tikki.,"Marinette: No, Tikki. I'm not making the same mistake twice! We've gotta get you to the healer now!
Marinette: Is she gonna be okay?
Wang Fu: ""One who is burning with impatience can never eat hot porridge.""
Marinette: (confused) Um, what has this got to do with eating?
Wang Fu: Silence please. Reading energies. (places both his hands in front of Tikki) What type of cat did you say?
Marinette: Cat? Um, right. Rare hairless flying species from Kingdom of Achu. I was allowed to have one, because I won a zoo tap-dancing contest when I was in... the Kingdom of Achu. (laughs nervously)
Wang Fu: Mm-hmm. Unusual. (picks up his gong)
Marinette: Yes, yes, very
Wang Fu: We are finished. (puts the gong down) Your cat's health has been restored
Marinette: Thank you, thank you so much! You're a real magician, sir! (about to walk out the door, but stops) How did you do that?
Wang Fu: Ancient Chinese secret. (Marinette closes the shop's door. Wang smiles) Just like yours
Marinette: Tikki, I'm so, so sorry. You were so sick and, well, I don't know what I do without you"
protection_marinette_0001,"Jardin des Tuileries. The gang form two groups to formulate a plan for Adrien and Marinette's date, starting of with Marc's group for Adrien's part.","Adrien: (surprised) Oh? And it works in real life too? Who knew!
Marinette: (to Nathaniel) But what if I need to get out?
Adrien: (to Marc, rubbing the back of his neck) What if… Marinette wants to leave? I wouldn't want her to feel cornered or pressured into anything…"
protection_marinette_0002,"Jardin des Tuileries, inside a ferris wheel pod. The plan for the ""magic kiss"" ensues, starting off with Kitty Section singing a song.","Marc: Kiss in nine, eight, seven
Adrien and Marinette: (bummed out) Can we get off now?
Kitty Section and Nathaniel: NO!"
protection_marinette_0003,Place des Vosges. Marinette stops walking as her phone rings with a new message.,"Adrien: What do you want me to do, Plagg? He's my father... (proceeds to send his message to Marinette)
Marinette: (brings out her phone from her pouch) ""I'm sorry. You can't come. I can't talk to you.""
Tikki: Are you gonna be okay?
Marinette: It's probably because his father wouldn't allow it again. That's okay, we'll see each other some other time. Nothing to worry about at all. You have to take things as they are, don't you?"
protection_marinette_0004,"Interior, The Dupain-Cheng's Residence, in Marinette's room. Just as Marinette is about to enter her room through her trapdoor, her phone rings again.","Adrien: You're right, Nathalie. I don't know what came over me. (brings out his phone again, opening it to message Marinette once more)
Marinette: (checks on her phone and gasps) He's available again! See? He’s acting completely random— he’s perfect for me! And you're right: it doesn't change a thing whether I worry or not! So why worry? Come on, let's go
Tikki: Since we're back home, why don't you get changed before we leave again?
Marinette: No way, Tikki! What if it breaks the magic of the moment? You start putting on socks and the next thing you know, you're making foolish plans all over again. I've decided that I'll be in my pajamas, so pajamas, it is! (goes down the stairs and Tikki follows her)"
protection_marinette_0005,"Exterior, the Agreste mansion, in the courtyard. Adrien opens the door for Marinette, showing her the picnic area he prepared. She gasps in awe upon seeing it.","Marinette: (leaning on the stone fence) Wow!
Marinette: Adrien, what's in there?
Adrien: Take a look! (opens the basket revealing two game controllers, a game console and a whole lot of video games)
Marinette: (wide-eyed) Wooooow!
Adrien: Ah, maybe you would rather watch a movie...?
Marinette: You're kidding, right?"
protection_marinette_0006,"Interior, the Agreste mansion, in Adrien's room. Adrien brings Marinette in and locks his door.","Riposte Prime: (breaks in the room through the window) Too late!
Marinette: Kagami, what's happened to you?? There has to be some misunderstanding. If I hurt you without realizing it, tell me! I'll do anything to make it up to you!
Riposte Prime: You're good. You almost had me fooled again! (strikes to attack Marinette, only to be blocked by Adrien with his saber)"
protection_marinette_0007,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Riposte Prime: You really are a great actress!
Marinette: Kagami, listen!
Riposte Prime: Never again! (touches Marinette with her sword and captures her in a sphere, setting Adrien free in his room)"
protection_marinette_0008,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Kagami: I'm sorry. I let my emotions get the better of me again and cloud my judgment. I'm so weak. Please forgive me
Marinette: Don't try to push your emotions away. Look them in the eye. Acknowledge them. Figure out what they're trying to tell you, (places the magical charm in Kagami's hand) and turn them into energy to move forward. That's real strength. Love yourself the way you are
Adrien: Just like we love you the way you are"
psycomedian_marinette_0001,"Cafeteria. Marinette is eating with Alya, Alix, Mylène, Rose and Juleka.","Marinette: Seriously, girls, I've tried multiple times, right?
The other girls: (nodding) Mhm
Marinette: Of course, in the beginning it was a (total) disaster"
psycomedian_marinette_0002,"Flashback from ""The Bubbler"". Outside the school.","Marinette: Of course, in the beginning it was a (total) disaster
Marinette: I can't do it, I can't do it!
Alya: (facepalms and sighs) No, you don't, girl. You've been stalling all morning. Now's the time!
Marinette: Aaah! (She stops right in front of Adrien.) Um, haha! Hey! (She waves nervously as she holds her gift behind her back.)"
psycomedian_marinette_0003,Cafeteria.,"Alya: (placing her hand on Marinette's shoulder) One of your best Marinette moments ever, no doubt
Marinette: But over time I've gotten better, haven't I?
Alix: Like that time you were amazing at the Trocadéro?"
psycomedian_marinette_0004,"Flashback from ""The Puppeteer 2"". Inside the Agreste car.","Adrien: Is that true? We're still friends, you and me?
Marinette: Of course! But to be safe, maybe we should stop playing pranks on each other
Adrien: (laughs) I know. I'm not good with jokes. The girl I'm in love with doesn't like them either
Marinette: The girl that you- you're... (turns away from Adrien, heartbroken) ...you're in love with?"
psycomedian_marinette_0005,Cafeteria.,"Marinette: The girl that you- you're... (turns away from Adrien, heartbroken) ...you're in love with?
Marinette: Becoming friends with Adrien is the worst thing that could've happened
Juleka: (mumbling) But you're special friends"
psycomedian_marinette_0006,Outside Collège Françoise Dupont.,"Adrien: See you, Nino!
Marinette: (shaking Nino) Why was Adrien laughing!? What was on your phone!? Come on, Nino! Tell me, please!
Nino: Chill, girl! It was Harry Clown's sketch about cafeterias. So funny, you've heard of him?
Marinette: Of course! He's even one of my parent's customers. He always comes to buy bread at 5 pm. -- Which is right now! (runs off to her family bakery)
Nino: (befuddled) Uh... No problem! (waves)"
psycomedian_marinette_0007,Dupain-Cheng living room.,"Gabriel: No one will ever take him seriously
Harry and Marinette: He said yes!! He said yes!! He said yes!!
Marinette: I really hope you'd be able to get your film produced, Harry. Thanks to you, I'll get to sit next to Adrien at his favorite comedian show! We'll have so much fun, laugh together, I can even tell some jokes. Except I don't know any jokes. He'll never find me as funny as you!"
psycomedian_marinette_0008,"Grand Palais, outside, front.","Marinette: Oh, what? There it is! (laughs) Silly old me!
Marinette: Sorry
Adrien: Sorry
Marinette: Oh, there it is. Yee-haw...!"
psycomedian_marinette_0009,"Grand Palais, outside, front.","Harry: Fine. I'll be right there. Honk
Marinette: Check out my sheriff's star! Shiny, right? Yee-haw...?
Adrien: You're acting kind of strange. Are you okay?
Marinette: What? No, no, I'm fine. (laughs nervously)"
psycomedian_marinette_0010,"Grand Palais, outside, front.","Marinette: What? No, no, I'm fine. (laughs nervously)
Marinette: Look at the sheriff... Uh, I mean, the star!
Adrien: Why'd you do that for?
Marinette: I'm sorry. (runs off)
Adrien: Hang on!"
psycomedian_marinette_0011,Grand Palais. Harry walks off and sees Marinette sobbing.,"Harry: Oh! Marinette?
Marinette: It was a total disaster. The worst day of my life. Adrien didn't laugh once. He must've thought I was so lame! Your meeting didn't go well either?
Audience: Harry! Harry! Harry! Harry!"
psycomedian_marinette_0012,Grand Palais. Harry walks off and sees Marinette sobbing.,"Marinette: Okay!
Marinette: Tikki, spots on! Ha! (Marinette transforms into Ladybug.)
Psycomedian: Where are you running to, Bob?"
psycomedian_marinette_0013,Grand Palais.,"Tikki: Go on, Marinette. Just be yourself this time, and everything will go great
Marinette: Uh... Hey!
Adrien: Hey!
Marinette: Listen. I wanted to apologize for earlier in the line. I was trying to do Harry Clown's sketch, but... I don't have his natural comedic talent
Adrien: Well it was a bit awkward. But you're wrong! For example this morning at school when you were talking to the girls, I had no idea what you were saying, but you were gesturing wildly, like this, and like that! (Marinette and Adrien laughs.)
Marinette: Wait a minute, you mean you weren't laughing at Harry Clown's sketch?
Adrien: No, I don't think anyone can make me laugh more than Marinette Dupain-Cheng
Marinette: Oh, I make you laugh? Seriously?
Adrien: Mhm"
qilin_marinette_0001,"Interior, Dupain-Cheng Residence, Sabine's bedroom. An alarm clock beeps as it struck at six in the morning. Sabine turns it off and steps out of her room with a towel rolled on her head. She flips the calendar to the 14th.","Sabine: My, you've grown again!
Marinette: (nervously) Ah! Sorry!
Sabine: It's alright, sweetie. (grabs the sponge that absorbed the spilled milk)
Marinette: (spots the magazine on the table) Oh, Mom! My shoes are getting too small. Do you think you could buy me a new pair?
Sabine: What a good idea, honey! Why don't you meet me right after my painting class?
Marinette: Oh! Let's get some dimsum for lunch before we go to the store!
Sabine: Of course!"
qilin_marinette_0002,Outside the Collège Françoise Dupont,"Marinette: AHH! I gotta get back to the house, hide Tikki! (Starts to run out from the alley)
Marinette's voicemail: It's Marinette, leave a message! Beep!
Sabine: (To Marinette's voicemail) Honey, it's mom! You have exactly four chouquettes to show up. (The bus arrives and Sabine gets on) Good day sir. Would you mind if I put this here while I look for my wallet?"
qilin_marinette_0003,Outside the Collège Françoise Dupont,"Bus driver: Well if I can be of service to a commuter! (Takes and eats one chouquette) Mm, exquisite! (Takes another chouquette) Mmm, delicious! (Takes a third chouquette) Scrumptious! (Takes one more chouquette and starts licking his fingers)
Marinette: EHH! I'm here! (Leaning on her knees out of breath)
Sabine: This is my daughter Marinette, who I'm certain did not forget her ticket
Marinette: (Gasps) Oh shoot! Um well- uh huh the thing is-
Sabine: Marinette, I asked you to remember it
Marinette: Ah it's no biggie I'll just buy one. (Digging into her purse) Ahh no I forgot my change
Sabine: Luckily I've always got a few spares (Holding up two tickets)
Marinette: Thanks super mom! (Hugs and kisses her mom on the cheek) Mwah!"
qilin_marinette_0004,At a nearby flower shop,"Marinette: Thank you!
Marinette: This one please! (Pointing at flower bouquet with pink roses and white flowers) Hurry hurry hurry hurry hurry
Tikki: Um, you're buying a present for your mother with her money?
Marinette: Yeah yeah I know but I don't have cash with me, I'll pay her back later (Looks back and gasps at the bus starting to leave) Nooo! (Runs after the bus) Waittt! Awww (Stops and catches her breath)"
qilin_marinette_0005,Marinette arrives at the meeting spot exhausted.,"Ticket Inspector: What's unfair is committing fraud and stealing from Parisians who do pay for their tickets, ma'am!
Marinette: Where is she?
Ticket Inspector: Hey there, Roger, I got a customer for you. No ticket, no money, no ID! And get this, she even made up a family with a daughter and everything!"
qilin_marinette_0006,Hôtel de Ville.,"Qilin: Take these handcuffs off me!
Marinette: Oh no! What if mom's in trouble? (hides behind an ad of Adrien Agreste) Tikki, spots on! (transforms into Ladybug)
Guards: No way I'm going back there!"
qilin_marinette_0007,Hôtel de Ville.,"Ticket Inspector: Uh- say there, you're not gonna get akumatized again, are you? (Sabine groans)
Marinette: Mom! I've been looking for you everywhere! Happy mother's day, mom! I'm a bit late, I know! (laughs nervously) But I- I just had so much work recently, but someday i'll manage to handle it all just like you. (hugs to Sabine)
Sabine: I know, darling
Marinette: Here are our tickets! I ran into Ladybug she explained the problem to me"
qilin_marinette_0008,Hôtel de Ville.,"Ticket Inspector: Well, that doesn't change the fact that this lady was on the bus without a ticket! The situation is a bit complex. But I guess that- yes it would be reasonable to cancel it all
Marinette: The truth is- I was out of line too. (to Sabine) I am so- so sorry, mom. This is all my fault. which is why I'd like to pay the fine with my pocket money
Ticket Inspector: That's quite a responsible act young lady. (Prints the check that Marinette has to pay)
Marinette: But, (laughs nervously) Just for now, could you lend me the money? Please?"
queen_banana_marinette_0001,Art classroom. Zoé and Mylène are rehearsing.,"Chloé: Same thing. (Walks over to Zoé.) You—I told you that you'd be sent back to New York if you ever crossed my path, and now, not only are you on my path, but on TV, too!
Marinette: Don't let your sister walk all over you, Zoé. You are made for this part, you deserve it!
Thomas: It's true, and we're meeting with the producer tomorrow, so it's too late to change anything now"
queen_banana_marinette_0002,Bob Roth's office. The students enter with Thomas Astruc in the lead.,"Chloé: (spins around in the chair) Surprise! (The rest gasp.)
Marinette: (runs over) Chloé, what are (you) doing here?!
Bob: My old friend André told me you'd be okay making a few small changes in the script so that his daughter could be part of the film
Marinette: But it's impossible, we've prepped and gotten everything set!
Bob: Moviemaking, kid, is the art of compromise. To protect your—I mean, the interest of the film, you gotta be flexible, therefore, André's daughter will play the starring role
Marinette: That's not in the best interests of the film! (Zoé) is perfect for the role of the superhero of creation"
queen_banana_marinette_0003,Bob Roth's office. The students enter with Thomas Astruc in the lead.,"Bob: (shoving them out) Now get out! (He closes the door.)
Marinette: This is totally unfair! (Zoé looks down sadly.)
André: Believe this or not, I also shot a film in my youth. It was called (""Solitude"")"
queen_banana_marinette_0004,Jardin des Tuileries. Movie van.,"Chloé: And (you), Dupain-Cheng, cool it with the horrible costume, it's worse than (lame). (Sabrina laughs.)
Marinette: That's why it suits you so well, Chloé. (Sabrina laughs again. Chloé glares at her, and she offers a banana.)
Nino: In this scene, the entire population has been put into an enchanted sleep, so we need tons of extras. (Marinette runs over to the rest.) You guys are gonna lay down here. (They lie down on the floor.) Perfect!"
queen_banana_marinette_0005,Jardin des Tuileries. Outside the van.,"Chloé: Blah, blah, blah, I don't care. I get to be the good guy
Marinette: We don't have time for all of these changes, Chloé!
Chloé: Oh yeah?"
queen_banana_marinette_0006,Jardin des Tuileries. Outside the van.,"Thomas: You know, it's not uncommon to have to adapt the script on the set at the last minute for production reasons. It's called—
Marinette: That's baloney, a waste of time, giving up on your dreams?
Thomas: a revision"
queen_banana_marinette_0007,Jardin des Tuileries. Outside the van.,"Chloé: (throwing the pages of the script) Lame! Boring! Dull! (Sabrina offers a banana.) What we need is a superhero film featuring a (real) superhero. Hey! (A Queen Bee silhouette appears in the background.) What's black and yellow, has pretty blonde hair, (she points at her ponytail) gets everyone's attention and is gonna break the box office?
Marinette: You're not talking about you as Queen Bee? 'Cause most of the time you were a super-disaster more than a superhero
Chloé: Uh, actually, I wasn't even thinking of Queen Bee. I was thinking of a much more original character: Queen... uh... (Shows her banana) Queen Banana! (A Queen Banana silhouette appears instead of the Queen Bee one. Alix laughs.)
Marinette: Queen what?"
queen_banana_marinette_0008,Jardin des Tuileries. Outside the van.,"Chloé: (sees the cardboard gorilla) Are you kidding? I want a (real), dynamite-slinging gorilla, not some cardboard monkey!
Marinette: But Chloé, giant yellow dynamite-slinging apes do not exist!
Chloé: There are tons of giant gorillas doing stuff in (all) the good movies, can't you just hire one of those? Ugh, I'm so tired of all of you! (She walks away, followed by Sabrina.) I'm getting some beauty rest at the Palace, tomorrow you'd better have this monkey business figured out. (She slams the door of her limousine, which drives off. Sabrina runs after it.)"
queen_banana_marinette_0009,Marinette and Zoé run up the emergency stairs.,"Marinette: Unfortunately, no one can reason with your sister, Zoé. Stay here, I'm gonna... try to find a way out. (She runs up and sees Queen Banana wreaking havoc.)
Marinette: Tikki, spots on! Yeah! (Marinette transforms into Ladybug.)
Queen Banana: (blasting at more people) If you don't come out from your hiding place, Zoé, I'm gonna turn all of Paris into bananas, and it'll be all your fault!"
queen_banana_marinette_0010,Movie theater.,"Zoé: (giving the Charm) What's mine is yours. (she closes Chloé's hand) You and I are family
Marinette: It works!
Shadow Moth: That's impossible! What's going on?!"
queen_banana_marinette_0011,Movie theater.,"Chloé: Leave me alone, all of you!
Marinette: Zoé did it!
Tikki: Maybe this will help Chloé become a better person
Marinette: Let's hope so, Tikki"
queen_wasp_queen_s_battle_part_2__marinette_0001,"Grand Palais, interview area. Nadja Chamack is live on television.","Audrey: So, so. (takes Adrien's hat off of his head and looks at it. Marinette and her parents are watching) This hat is (not) a ""Gabriel Agreste"". Are (you) responsible for that? (looks at Marinette in an intimidating manner)
Marinette: Uhm…
Adrien: (whispers; to Marinette) Stand proud! (Marinette smiles at him)
Marinette: I… I'm the one who created it. (smiles nervously)"
queen_wasp_queen_s_battle_part_2__marinette_0002,"Grand Palais, interview area. Nadja Chamack is live on television.","Audrey: (looks at Marinette, too) You wanna be a fashion designer, right?
Marinette: (nervously) Uh-uh… Yes ma'am
Audrey: (puts the hat back on Adrien's head) Then come to New York with me! I'll make you the biggest name in fashion! I'm sure you'll even upstage Gabriel!"
queen_wasp_queen_s_battle_part_2__marinette_0003,"Grand Palais, interview area. Nadja Chamack is live on television.","Chloé: Ugh! I'll show you how exceptional I can be!
Adrien and Marinette: [Adrien] Chloé!
Pollen: How may I please you, my Queen? (André gasps)"
queen_wasp_queen_s_battle_part_2__marinette_0004,"Grand Palais, entrance. Nathalie walks up to Gabriel and Adrien and points to Adrien's car, where the Gorilla is waiting.","Sabine: I'm sure Ladybug and Cat Noir will fix (everything)!
Marinette: Uh… (Tom puts his hand on Marinette's shoulder before she can say anything)
Tom: Let's go back home. (walks out of the Grand Palais with Marinette and Sabine)"
queen_wasp_queen_s_battle_part_2__marinette_0005,Métro. Marinette and her parents are taking the Metro.,"Tom: I'd fly to the moon and open a bakery for my daughter if I had to
Marinette: (smiles, then looks sad; grabs her purse and opens it; whispering) What should I do, Tikki? It's like my dream come true. I can go to New York and become a (real) fashion designer
Tikki: Who will protect Paris from Hawk Moth if you leave?
Marinette: Cat Noir, Rena Rouge—
Tikki: Only Ladybug can capture akumas. I wouldn't be able to come to New York with you"
queen_wasp_queen_s_battle_part_2__marinette_0006,Métro. Marinette and her parents are taking the Metro.,"Passenger 1: Is she gonna save us or not?
Marinette: She's not going to pull it off
Nooroo: Master?"
queen_wasp_queen_s_battle_part_2__marinette_0007,Métro. Tom bursts into the operators room.,"Tom: I'm doing my best!
Marinette: (to Tikki) It's time we drag Chloé down to earth
Nadja: Cat Noir, what are you doing here?"
queen_wasp_queen_s_battle_part_2__marinette_0008,Helicopter platform. Audrey is getting more irritated.,"Audrey: But… Uh— Of course I l-l-love you
Marinette: (groans) You're also wrong about your daughter (not) being exceptional. In fact, Chloé is exceptionally mean. She's the worst person I've ever met. She may be more heinous, pompous and selfish than you. Compared to both of you, even a rock seems more capable of love
Chloé and Audrey: (shouting) How dare you⁈ (gasp and look surprised at each other)
Marinette: See? You're both much more alike than you think. (walks off; humming)"
re_creation_the_final_day_part_2__marinette_0001,"Interior, the Agreste mansion, down in the Crypt. A pile of rubble is seen on the center of the bridge connecting the elevator and Emilie's pod. Bug Noire pushes one piece of the debris away from her.","Gimmi: Fine. What do you want? Eternal life? Wealth? You want garden peas to turn red? I'm warning you, though: to each wish, it's sacrifice because the universe is balance. For example, if you wish for garden peas to be red, then strawberries will have to turn green
Marinette: NO! (slams her fist against the force field) (Don't) do this!!
Gabriel: (turns around to Marinette) Marinette, make sure that Adrien never knows about the villain that I was, (puts down the twin rings on the ground) but instead, that he remembers the times I tried to be a good father. (turns back to Gimmi)"
re_creation_the_final_day_part_2__marinette_0002,"Exterior, the Agreste mansion, in the courtyard. The sun is setting as the camera pans to Adrien, who is sitting where Émilie's statue was formerly placed. Marinette walks towards and sits beside him as Adrien fidgets with the twin rings.","Caline: (from the broadcast) Oh, it isn't my school, but... the result of a collaborative effort. In this new school, there will be no classes or struggling to get good grades. Children of all ages will be able to intermix and freely access all kinds of activities. They'll be able to try their hands at everything, learn at their own pace, and help each other until they've figured out what they want to do later in life. The school will be their second home. Children are our future. If we want it to be right, we must help each child to shine
Marinette: You're not wearing it?
Adrien: (while fidgeting with the rings) When Ladybug gave it to me, she told me how my father helped her to defeat Monarch, at the cost of his life. I don't know if I'll ever manage to be like him
Marinette: (holds Adrien's hands) You don't need to be like him. Just be yourself. (wears the twin rings on his left ring finger as Adrien blushes) Adrien, you're the only one who can decide what you make of (your) life
Adrien: You always find the right words, Marinette. When I'm with you, I feel so... free!"
re_creation_the_final_day_part_2__marinette_0003,"Exterior, the Agreste mansion, in the courtyard. The sun is setting as the camera pans to Adrien, who is sitting where Émilie's statue was formerly placed. Marinette walks towards and sits beside him as Adrien fidgets with the twin rings.","Adrien: You always find the right words, Marinette. When I'm with you, I feel so... free!
Adrien and Marinette: I love you!
Nadja: With only a few days left before school starts again, let's take a look back on a summer that transformed the world. Professor du Boucquale explains to us how"
